post_id,post_text,time,comments,comments_full,shares,post_url,reactors,reactions,reaction_count,fetched_time,like,love,haha,wow,care,sad,angry,time_difference
769962078501908,"️🎖️🤝 Nhận lời mời của Thượng tướng Lưu Chấn Lập, Tham mưu trưởng Bộ Tham mưu Liên hợp, Quân ủy Trung ương Trung Quốc, Trung tướng Nguyễn Trọng Bình, Phó Tổng Tham mưu trưởng Quân đội nhân dân Việt Nam cùng Đoàn đại biểu Quân đội nhân dân Việt Nam đã tham quan và dự Lễ bế mạc Diễn tập liên hợp “Hòa bình hữu nghị - 2023” tại Trạm Giang, Trung Quốc từ ngày 20 - 23/11/2023.

Phát biểu tại Lễ bế mạc, Trung tướng Nguyễn Trọng Bình chúc mừng Quân ủy Trung ương, Bộ Quốc phòng Trung Quốc đăng cai tổ chức thành công Diễn tập liên hợp “Hòa bình hữu nghị - 2023”; khẳng định, tham dự diễn tập là cơ hội để các lực lượng giao lưu, học hỏi, củng cố sự tin cậy, hiểu biết lẫn nhau, làm tiền đề tăng cường hơn nữa hợp tác quốc phòng giữa các nước, tham gia, đóng góp tích cực vào duy trì hòa bình, ổn định, an ninh và thịnh vượng của khu vực và thế giới.

Trung tướng Nguyễn Trọng Bình đánh giá cao sự chuẩn bị chu đáo, công tác tổ chức và điều hành chuyên nghiệp của nước chủ nhà Trung Quốc cũng như sự luyện tập tích cực, khắc phục mọi khó khăn, thử thách của lực lượng các nước tham dự, hoàn thành tốt nội dung, chương trình, đạt được mục đích yêu cầu đề ra và mong muốn của các bên tham dự.

Trong khuôn khổ diễn tập, Trung tướng Nguyễn Trọng Bình đã tới thăm hỏi, động viên, biểu dương cán bộ, chiến sĩ Quân chủng Hải quân và Binh chủng Đặc công tham dự diễn tập đã phát huy tinh thần trách nhiệm, tích cực phối hợp hiệp đồng hiệu quả với lực lượng các nước bạn, tham gia thành công xuất sắc các khoa mục diễn tập, được nước chủ nhà Trung Quốc và các nước tham gia đánh giá cao.",2023-11-24 15:58:04,0,[],0,https://facebook.com/thongtinchinhphu/posts/769962078501908,[],"{'thích': 19, 'yêu thích': 3, 'haha': 0, 'wow': 0, 'thương thương': 0, 'buồn': 0, 'phẫn nộ': 0}",22,2023-11-24 15:59:16.744763,19,3,0,0,0,0,0,0 days 00:01:12.744763
769948268503289,"🇻🇳 ✈ 🇭🇺
Hungary cấp 200 suất học bổng cho công dân Việt Nam đi du học tại nước này (trình độ cử nhân, thạc sĩ, tiến sĩ)",2023-11-24 15:32:24,22,"[{'comment_id': '327091926879750', 'comment_url': 'https://facebook.com/327091926879750', 'commenter_id': '100064643681682', 'commenter_url': 'https://facebook.com/thongtinchinhphu?eav=AfbiBZuf5WnG2z0jt_62_B-LQ0HQne1OmxSj11baPEqkdRUlYmzvZ_Qw5C-ERSzDDiY&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0', 'commenter_name': 'Thông tin Chính phủ', 'commenter_meta': 'Tác giả', 'comment_text': '📋 Văn bản xin xem tại diễn đàn Xây dựng chính sách, pháp luật', 'comment_time': datetime.datetime(2023, 11, 23, 23, 34), 'comment_image': 'https://scontent-sjc3-1.xx.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AfBfLrz1SLLtVEreRMBq9K6lxNBUSpyRSGKZWbWym2errw&oe=6588251F&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Vo TThuy Trang', 'link': 'https://facebook.com/vante.trang?eav=AfYQNQYje5K-kxkTcdF4JU36lIOjHyHcNru3NdU7wWLV9V_HVU16Oj7AS4_1A-Ar9Ek&fref=pb&paipv=0', 'type': 'love'}, {'name': 'Loan Thi Phm', 'link': 'https://facebook.com/profile.php?id=100006713445471&eav=AfZXuRao48AOi-820WoRokgquJvACYtbV-Aw4FSohklnEKRc0MrZJxvoCv75ql7MYIA&fref=pb&paipv=0', 'type': 'love'}, {'name': 'Nguyễn Chuyên', 'link': 'https://facebook.com/profile.php?id=100031109508887&eav=AfZFT5RdGkJ4tlDIVXPJUKroRPMVi-rfd97OE1GIi6MGOAbdLkseVnV7LMASFx82cFQ&fref=pb&paipv=0', 'type': 'love'}], 'comment_reactions': {'love': 3}, 'comment_reaction_count': 3, 'replies': []}, {'comment_id': '262410303122624', 'comment_url': 'https://facebook.com/262410303122624', 'commenter_id': '100003842549033', 'commenter_url': 'https://facebook.com/thanhtamts.pham?eav=AfbeKAm6QnQl50z78kLYgA66v91VI5VxAOLOZ7y4FUr4Q3DJCca8LAD_a_smqDrTSew&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Thanh Tâm Phạm', 'commenter_meta': None, 'comment_text': 'Mai Anny', 'comment_time': datetime.datetime(2023, 11, 23, 23, 43), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '1063411434975686', 'comment_url': 'https://facebook.com/1063411434975686', 'commenter_id': '100022545065445', 'commenter_url': 'https://facebook.com/profile.php?id=100022545065445&eav=AfbtJVCVJBLrJM1lsAfiNPQXh7PquJGhnPaav4AFCKUFiMv3ttOv1hMchupgfQT0CxE&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Đoàn Thanh Như', 'commenter_meta': None, 'comment_text': 'Ngô Võ Khánh Trâm', 'comment_time': datetime.datetime(2023, 11, 23, 23, 56), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '1278162912868171', 'comment_url': 'https://facebook.com/1278162912868171', 'commenter_id': '100000915036900', 'commenter_url': 'https://facebook.com/pkm.vd?eav=AfYgcjycZ2JLFGeGUDyP12Ec1tl9m5q15dBIMFi5gGOXtk_RoUeG0WsN1pPzAbjAiA8&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Duc Anh Nguyen', 'commenter_meta': None, 'comment_text': 'Nguyễn Mạnh Hùng', 'comment_time': datetime.datetime(2023, 11, 23, 23, 49), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '1014514989833716', 'comment_url': 'https://facebook.com/1014514989833716', 'commenter_id': '100000036328313', 'commenter_url': 'https://facebook.com/YuKi.Ph?eav=AfarhRHhKwQWUC8apSHQHaKRVyfMFnEKVycC0gSSu0taq8pLfLeOZ4pzMvjdzAZV3Kk&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Phương Quỳnh Phạm', 'commenter_meta': None, 'comment_text': 'Phương Dung Phạm', 'comment_time': datetime.datetime(2023, 11, 23, 23, 41), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}]",13,https://facebook.com/thongtinchinhphu/posts/769948268503289,[],"{'thích': 401, 'yêu thích': 33, 'haha': 5, 'wow': 0, 'thương thương': 1, 'buồn': 0, 'phẫn nộ': 0}",440,2023-11-24 15:59:17.574566,401,33,5,0,1,0,0,0 days 00:26:53.574566
769928971838552,"📲 🇻 🇳 🇮 📈
Nghiên cứu giải pháp sử dụng tài khoản VNeID trong việc mở và sử dụng TÀI KHOẢN CHỨNG KHOÁN",2023-11-24 14:56:15,58,"[{'comment_id': '882332076583588', 'comment_url': 'https://facebook.com/882332076583588', 'commenter_id': '100001911437218', 'commenter_url': 'https://facebook.com/bui.t.duong.94?eav=AfarqwKPEZdtgRdm2X5Wy7VAuYHFqtrqWtXcYGxHWHrZoe65FAgVGPqHN1DzmstfsSY&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Dương Tuấn Bùi', 'commenter_meta': None, 'comment_text': 'Ai nghĩ ra ý tưởng này hợp lý quá :)))', 'comment_time': datetime.datetime(2023, 11, 23, 23, 9), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '762902999208086', 'comment_url': 'https://facebook.com/762902999208086', 'commenter_id': '100014181827708', 'commenter_url': 'https://facebook.com/tungduong03?eav=AfYnziw-l7oeksMkK_PF2ojdegpov3WA9MtwYJSPzCoxUVKkHDi7VsSiseOjcklQKjo&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Nguyễn Tùng Dương', 'commenter_meta': None, 'comment_text': 'Khuông Phan Hoàng có VNeID chưa :)))', 'comment_time': datetime.datetime(2023, 11, 23, 23, 45), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '360690103141208', 'comment_url': 'https://facebook.com/360690103141208', 'commenter_id': '100002346855550', 'commenter_url': 'https://facebook.com/nhh101010?eav=AfZOO4k6bvfBvadcukUbC4G4MLkFc481NH11wJMO9w1hiITQXqmPZ_a0BY8_22vxp0A&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Huy Hoan', 'commenter_meta': None, 'comment_text': 'Ý tưởng này ổn đấy :))', 'comment_time': datetime.datetime(2023, 11, 23, 23, 6), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '1084402842739413', 'comment_url': 'https://facebook.com/1084402842739413', 'commenter_id': '100033370367357', 'commenter_url': 'https://facebook.com/thuc.phuc.148?eav=Afa4KsKpri7s1cThjYI4sAaUQdsJTvb1XgR9alCSyhzUEUicjMng9g-n7vFsH44uqDQ&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Thuc Phuc', 'commenter_meta': None, 'comment_text': 'Lưu Văn Ngân', 'comment_time': datetime.datetime(2023, 11, 23, 23, 54), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '318170727747979', 'comment_url': 'https://facebook.com/318170727747979', 'commenter_id': '100003625668371', 'commenter_url': 'https://facebook.com/son.lehoang.1000?eav=AfbmeXa3XhtsroiNbK_O63_oi5Eizf73KUnf2n4sjyQPEfttv6VMUsersHTWLbXnwH4&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Hoàng Sơn', 'commenter_meta': None, 'comment_text': 'Khánh Ly', 'comment_time': datetime.datetime(2023, 11, 1, 0, 0), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}]",36,https://facebook.com/thongtinchinhphu/posts/769928971838552,"[{'name': 'Trần Vũ', 'link': 'https://facebook.com/profile.php?id=100095645136053&eav=AfYNTBXa98VDbJAWQ2Hi8e9IIsRPYUmvnUJGB9hF9Q43n5bMZetKmZIBNeTqog2Be4E&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Thảo Thảo', 'link': 'https://facebook.com/profile.php?id=100094774272856&eav=AfaWytapfDrRilrTilnupdfqk09zDh3Cs26R-SHTas0OKyAo3pBLYZUxRK_BucYOQs8&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Gia Bảo', 'link': 'https://facebook.com/profile.php?id=100094303761276&eav=AfYCypA2dqb-yCjb1sHLMDATsFQZnusZB-j6PvpnNg0EIgCiTH10vX-WhqRSDWpvhOc&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Nguyễn Văn Quân', 'link': 'https://facebook.com/profile.php?id=100094219590953&eav=AfZ85-gXdh89Q6XLtw_PceHh1pRLIAGIl7wYw_J4Aqz0_ex-YBHp-Of9H-QPAj5zHkc&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Ngọc Tuấn', 'link': 'https://facebook.com/profile.php?id=100093501431598&eav=AfZJh_5wIxSCnO7e9Rtj_Z4KgOvrP6r9nquHKZ7nu8C6mqmCWrkdd7IiLv4BZxZ_Vrg&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Long Đoàn', 'link': 'https://facebook.com/profile.php?id=100093359510164&eav=AfbGytGqlIThm8XRE3ka7Z5Ij1NjlyiGO5-H3XeGUranRAFEoyFyH02xwqLW-Iuq0y0&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Quang Sáng', 'link': 'https://facebook.com/profile.php?id=100093326479076&eav=AfY67e147y74eCBrXRAbw_GzR69-gLbaKS-bffR8KHCyYY8w9rUFB9ick7-kLVxbi0A&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Đăng Hoà Trương', 'link': 'https://facebook.com/profile.php?id=100092594893116&eav=Afbr-9qWSfwKBT1x8-lfqBICCOfzsSScaQtFIRMsPQZod270cOCmIHyXZ3BIneDDlw8&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Đang Ngủ', 'link': 'https://facebook.com/profile.php?id=100092570408523&eav=AfZuSXMZUE8X2b4e6vHYr9myg1Jgd2c0af1kVqfotWVzHTD1tpGs0JLDU7GlNhdxteA&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Lê Hiền Lương', 'link': 'https://facebook.com/profile.php?id=100092563369906&eav=AfYvDzWRbuplc_giPBc0OHqhBlL4RDVTT7evW8Z2uwWUTaoqlIBPnmYQh-7I-sTnbxc&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Thọ Huỳnh', 'link': 'https://facebook.com/profile.php?id=100092041482539&eav=Afa76kyjsJJwYjK6vkPb2gO-paChynggs68VpJdbgcDs07AeAs9DrdhF1_eBhTwlqoU&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Diep Hoang', 'link': 'https://facebook.com/profile.php?id=100091863417937&eav=AfYuhczaJpq_Dylo8nYhwpRy8XeukIkf0SUUyp0iJlHejDF3hujF-7I-YF3zflrHxjg&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Tuan Minh', 'link': 'https://facebook.com/sao.tmin?eav=Afb6X_gOs1aC0-lm7gWWnH4To-xI7adFJCh_4NHnG8yUMgHToErsjVbL6O3QNUj5nLs&fref=pb&paipv=0', 'type': 'love'}, {'name': 'Công Bá', 'link': 'https://facebook.com/profile.php?id=100091208146364&eav=AfYRWNZHn1SEGypiIqLFKFXJN_6qMqNtfTmsw9dmgkFF6wx0-2hXwfwd1JVRWp_c0SE&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Nguyễn Thạch', 'link': 'https://facebook.com/profile.php?id=100090782029625&eav=AfYxk3dcyN-jxCC4BhTcp9ST4v2KxXrfUFSz4fJxUL5LJAZ2J8uvDcYokX9k_Y6HTUY&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Hàn Lập', 'link': 'https://facebook.com/profile.php?id=100090141322958&eav=AfZygb_xF4vAu_BceyW6ZnLtww_dZDHYp_7XkJUiMvs82UrS8k7TBQf14JJ86-hCbdE&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Thai Nguyen', 'link': 'https://facebook.com/profile.php?id=100090050951682&eav=AfaCm4BLP1bIVFAzKHvqU_jUscJ2kRw_3EzEmdHmoBDdwMtF5SpjSwsDvP8M26Pbib4&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Nguyễn Nghiêm', 'link': 'https://facebook.com/profile.php?id=100089367372056&eav=AfYK6AZGq0QuPZ2kQ3hYGi0F-KGdy6F744g0FpecwsacprSZbi1Sm9BcRovD_m-81as&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Quốc Hoàn', 'link': 'https://facebook.com/profile.php?id=100088696969981&eav=AfaAr_Ff0nKMHSU3BM7TiSbD-TKyyonrO64jnuohQ2go3WUbqhcxvI1jTPoErnkITZY&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Sầu Ca', 'link': 'https://facebook.com/profile.php?id=100087888766039&eav=AfYkVf6kMfDyI8aDjCJbsj23yeY897V_MALp6Gnvsx0goJgyOWL5nj1i9NC-QtbPFa8&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Nguyen Trong Hau', 'link': 'https://facebook.com/profile.php?id=100087752723796&eav=AfaRze4q_s9b9s3WLsz0CPpi-cV7BjJLaFEJsoPdJzNb2u0JUadizFZG_O7RBmMkV3M&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Toni Tom', 'link': 'https://facebook.com/tomalwaysdepzai?eav=AfbhtDsNBvM9hUPgA84wUqylfjdmQXtolK_1_XPmgKg5H0Mg-bC5qh7qN_sJPrN1X1M&fref=pb&paipv=0', 'type': 'wow'}, {'name': 'Thanh Thiên', 'link': 'https://facebook.com/profile.php?id=100087510936644&eav=AfYKuGtz5Fn3JlG1X1XHeh-ZOUebtyWeh13ZkgEZO3tfL_rgDgdk6vM-6TKXknlsxIU&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Nguyễn Hồng Hoa', 'link': 'https://facebook.com/profile.php?id=100086915875287&eav=Afb7lQd51bvyGtNT9zRJZxsoBStq4gkgl2ebs8IjDotACuilMKeI8E8zl95uHMV9q_M&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Đào Thị Huyền', 'link': 'https://facebook.com/profile.php?id=100086485915475&eav=AfbqJ-hSaxDoZFjAHmfHjsaBixHazsctRnwNu1iwtrmS57ZxEeuAoqjVt8uIGdhPJN0&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Hoàng Lâm', 'link': 'https://facebook.com/profile.php?id=100086019336689&eav=Afb7wprBqSNXoYsP3gB2VV55G_pD9IZo1idCh26nltWvnx3NmixiSpbia78CPqDNPtM&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Thiên Linh', 'link': 'https://facebook.com/profile.php?id=100085235259830&eav=AfaMn2Z2Sdd6fJo5o3NlkFvlsrwQBK9cXYajjNUiTyCVBMPKv9Tc4b_bGg0Jm0SiTFU&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Phan Hoai Thuong', 'link': 'https://facebook.com/profile.php?id=100084840825171&eav=AfaGTwwGjgdiWaJCFqqjtAEvM5cdPsyZD7MiVZKXD74zWxzApV7qdzweHePf4P4yauA&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Trần Lục Tú', 'link': 'https://facebook.com/tutl11?eav=AfbVS7bx6ZL2TAe2JiL3Ao1ze9JQkJqHnl1kbLTM-ND2RVfJbyVkHQ0Q7EPs6pWapd4&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Thanh Nguyen Duc', 'link': 'https://facebook.com/ducthanh0104?eav=AfYFeqzanORsCXagzJMnsDWgkzb4bkJ2v55M9HD-64iB5o948z7tgGSxJHlpPLWP6Kk&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Nguyen Hiep', 'link': 'https://facebook.com/ng.hiep.128?eav=Afbhoj7K9TcSD11sC7KmiYJ9SS0AvFBJ60MlkvcfkveVpkhZ6wO061WfcsLKTpvR3O8&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Đặng Văn Thường', 'link': 'https://facebook.com/profile.php?id=100083226532610&eav=AfauNjdw0oUA85ajDP_dSm3Gi0TXpCKOHlrwO6k03YQtX47DyrSJ4lbKRnhcxNOP-Hs&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Nguyễn Lộc', 'link': 'https://facebook.com/profile.php?id=100083020434834&eav=AfbOQ_7MIU8CHh9aXpNybA6-cJsiOJQW7Tp738Z4UkF57Z_dRnj5iLimbOlXA6l4a70&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Hùng Nam Bảo Châu', 'link': 'https://facebook.com/profile.php?id=100082739870010&eav=AfZeJDN-5nh1tuLI_U_oP-QvhOJOaA7KoIqFVkuHPn9e4NL0n64YlCe8QlgZ09aRZ1I&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Phat Pham', 'link': 'https://facebook.com/profile.php?id=100082491040842&eav=AfZWLPV0aFDTo1ui7orsFjXh7TNG2InLxjz_iA2w1olCPCpFuNzd5ryr-dqAhC3OHMc&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Nguyễn Hải Đăng', 'link': 'https://facebook.com/profile.php?id=100082057849062&eav=AfYr4oJFaciZDgMFtNQf0GLqZQoJASYjc74xT6PObHG9yngtksLxLckSSOZCO2IbF30&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Khoa Cao', 'link': 'https://facebook.com/profile.php?id=100081907810037&eav=AfafczYqeKqkh9iERJQqW8r_8Pba5xXOWAd-zL_EbxFB4bLlfM_NFYEl4IBRzO-14e8&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Quốc Kỳ', 'link': 'https://facebook.com/profile.php?id=100081527097331&eav=AfZPTSBDK3GHvtllz_1wtzUs4XvWNqebjrc56dMAzCfMuLm3K_t-R7LH72vY0Fjxof0&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Tình Lê', 'link': 'https://facebook.com/profile.php?id=100081294863993&eav=AfaXVLjvOoON8a1HPmtXO7o0l9P-JEoBp7waWg0WDktlizoT5p0fVft7a2dPDg8aGwA&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Ngoc Anh Nguyen', 'link': 'https://facebook.com/profile.php?id=100081055606290&eav=AfYWjRJab7LZj9MhyiVLctm9Vl3rJlXFNbWOs8ET_lPVClY3VHgc0meQ-Hw0PyY-42o&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Phạm Văn Quyến', 'link': 'https://facebook.com/profile.php?id=100080750287270&eav=AfavAE3CNTdvhBmG4E1zQQwtXQBzeXc200HRs4-kPlsY_XAxmOhuGoaZbIYf_mFvUVE&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Nhật Đam', 'link': 'https://facebook.com/profile.php?id=100080440866783&eav=AfZofogIFpE7-JRFlSnvBMobuOo12gbEqzKae4DO6MmkPVo49n2PI6iDjQ0KnkYcBtk&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Diệp Diệp', 'link': 'https://facebook.com/profile.php?id=100080252246334&eav=AfbSxvvsKD5AP6YFN-o6P8FVL2NwS1nqILNcPpg_hkcfvMN1A5Ej4r4jSFUgUpFNk8Y&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Son Nguyen', 'link': 'https://facebook.com/profile.php?id=100091951827412&eav=AfYRweAFV02J-aCTL5CyL8nDGBGtT0v5daZe1hVUDOsDt-hZ6ZUYu8oXzdrh8uRui88&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Kiệt Tu', 'link': 'https://facebook.com/profile.php?id=100095429794946&eav=AfZ3xP3whUjtFWI5xWAXaGctcGg8n8GcMRRz7Q8Nn1IEwyHiWywk0uA-a7sczUt8M5Q&fref=pb&paipv=0', 'type': 'love'}, {'name': 'Vít Lưu Lê', 'link': 'https://facebook.com/profile.php?id=100089866170896&eav=AfY7hTUMUrOPY3JJNidoEVvv5_WI-Bugui5jNwMgx4wsG24BTmJ2cyhziNcWEivLpUE&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Thanh Hải', 'link': 'https://facebook.com/profile.php?id=100089462174233&eav=AfbWIakYpJnGGDdQPdr4ExUnnhuFwDWWMHTIdMJi9qaf5rIzWgUEDJ56wuOYE2VuwZY&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Vietnam - Law and Finance', 'link': 'https://facebook.com/vnlawinsider?eav=Afbj9R0N7_CoVwgdV6UxA2uu095A9A6dVQfyZmkyLGNIYJAxRfEUOgHBCikOfULAYnA&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Thừa Ân', 'link': 'https://facebook.com/thuaan.official?eav=AfZvWVKojJq1kRdNHw26gj4Nym3chAw2sEpVmQGKP__7mJbRoWYS0_XmUnATm77Q_M0&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Tuổi trẻ Bưu điện TP. Hồ Chí Minh', 'link': 'https://facebook.com/dtnbuudienhcm?eav=AfYLDt_dvCXz64UPEf6bPx6XffPSXapokVfm2MlpW8aN_pelO5PdMhpgJqRC65vajKI&fref=pb&paipv=0', 'type': 'like'}]","{'thích': 803, 'yêu thích': 20, 'haha': 226, 'wow': 21, 'thương thương': 3, 'buồn': 1, 'phẫn nộ': 0}",1074,2023-11-24 15:59:20.025024,803,20,226,21,3,1,0,0 days 01:03:05.025024
